发布者;群体情绪;时间
我是张大悦呀;0.0001339822545297682;2023-04-17 20:47:44
-小小仰-;4.7414874397060356e-05;------
科技环球眼;9.14554700067484e-05;2023-04-17 18:41:53
简历义工;9.200744936764626e-05;------
盯着就盯着;0.00012024931714931604;2023-04-17 18:21:05
hi_Darin;-0.0009512432855370728;2023-04-17 18:20:53
甜的盐004;0.0018480269473504583;------
YZW丫丫;0.003593413288645111;2023-04-17 17:55:42
财经黄小姐;-0.0001412104935451131;------
睡着也数羊;0.0006912190056117989;2023-04-18 01:51:19
nitric_acid;0.0004884522642130368;2023-04-17 18:31:14
秋叶;0.0033813751998546687;2023-04-18 15:07:15
奶呦欣欣;0.0008884600822274986;------
嗨老婆aini;-4.8478501773407735e-05;2023-04-17 20:29:55
TB店只是知识的搬运工;9.131287658449315e-05;2023-04-17 17:55:44
泽泅;-0.002023595785418474;2023-04-17 17:54:48
ALLISON-min;0.008728936061778712;2023-04-18 10:57:21
长春联通公司客户服务部;0.0022433059541436995;2023-04-17 17:54:56
赤贫的喊叫;0.0035145047694944715;------
Summer最聪明;-0.007197835164556474;2023-04-17 17:49:21
V姐闯商海;0.004192791598768359;2023-04-17 18:02:24
认真做交易的李冰;-7.423450826869615e-05;2023-04-17 17:48:01
小姿态;0.00017693302143293206;2023-04-17 19:30:05
光消失的地方;0.21557241367350166;2023-04-17 17:53:19
祖安教导主任;-0.0015975907025511016;2023-04-17 19:43:31
人非人物;0.00013696963468051167;2023-04-18 08:40:58
长街叹陌路;0.0008008223879662988;2023-04-17 23:57:33
代码飞扬;0.00022915122109232948;2023-04-17 18:26:29
卢本圆马飞;2.7765708921602448e-05;2023-04-17 17:58:19
杰西被注册了吗;0.0016442905668727587;2023-04-17 17:51:17
柚子家的小小透明;0.003742643977015631;------
你滴赛博熊猫;0.0003930254166229118;2023-04-17 18:52:32
花和问问;0.0018870013826603562;------
鲁镇的柜台;0.0104191799426614;2023-04-17 17:35:28
就是楠朋友;0.0005344879402030136;2023-04-17 19:33:57
smallcbz;0.004003006773081386;------
樊百乐;0.0037404647509714137;2023-04-17 19:04:10
新浪证券;2.309231299270241e-05;------
猎云网;0.00010345292169544563;2023-04-17 17:23:31
新浪军事;-0.0002399945748344338;2023-04-17 18:07:21
保臻科技;5.9789479692182284e-05;------
l栉风l;-0.003788769657228607;2023-04-17 18:06:14
兔三格格V001;-0.00035551700857377257;2023-04-17 18:36:16
财新网;-0.0029996072885518357;2023-04-17 17:24:18
陈虚虚;0.005444311512393931;------
云雀喊了一整天;-6.311298643566961e-06;2023-04-17 18:31:16
猪肝炒白菜;0.0003529525517986325;------
春边暮里;-0.0007018070718710644;2023-04-17 18:09:48
余丰慧;0.00020208675715648188;2023-04-17 17:53:56
知未科技;0.0016736748713020366;2023-04-17 17:50:57
姚昱-;0.0003203570770691255;2023-04-17 17:18:08
AI-最前沿;-5.324081152102922e-05;2023-04-17 21:40:33
新智元;0.0002228210052629709;2023-04-17 17:49:37
余丰慧;-1.3369417840578952e-05;2023-04-17 17:34:33
Shvaier-;0.0015574931687950908;2023-04-17 21:06:15
Elena蕊_;-0.0012645285552136932;2023-04-17 20:58:34
开心点别再焦虑啦-;0.005191008886631814;2023-04-17 17:15:21
嘻嘻嘻去滑雪呀;0.006456460469191849;------
观察者网;0.015809156464873738;2023-04-17 17:16:08
量子位;0.004761583283746954;2023-04-17 17:26:31
_荀溪_;0.0008509869339304299;2023-04-17 18:11:23
新浪期货;-2.426500406167931e-05;2023-04-17 19:26:20
西窗庆大官人;-0.0007439762540559839;------
夏鱼-电池电量低;0.0006314852457886481;2023-04-17 17:45:57
选选牌考考包;0.00221125184325993;2023-04-17 17:11:52
真诚而已不是恋爱脑;-0.0017382777686005108;------
改头换面重新做人;0.0004597839949456869;2023-04-17 17:08:20
阴山游牧李-君-辉;8.733049200334691e-05;2023-04-18 18:10:20
kekeko3o;-0.0003473100966457071;2023-04-18 20:55:29
环球市场播报;0.00042653130862970546;2023-04-17 17:54:52
哈勃观察员;0.007827920491119196;2023-04-17 17:42:54
小李BRAVA;0.00045292693275580145;2023-04-17 22:51:36
电商不是玄学;0.003226921289900257;2023-04-17 19:13:35
想成为猛男的弧线雨;-0.001607403633305402;2023-04-17 18:12:32
阁楼上的安妮;0.01032142708573382;2023-04-17 17:58:29
天地银行李经理;-0.0014287495254337401;2023-04-17 17:16:12
Autumn周先生;-0.00019076354299554698;------
市界Pro;0.0;2023-04-17 17:13:45
芒果椰奶冻冻冻;4.11567267012572e-05;2023-04-18 11:02:12
电商不是玄学;9.20298197759003e-06;------
字体设计;0.0028136373571398155;2023-04-17 16:50:00
你个你呀_;-0.0006371344622099802;------
夏日_漱口;6.481492826066845e-05;2023-04-17 16:47:31
别撩我没有情;-1.1946837831292761e-05;2023-04-18 08:27:03
宇文天启;0.0002746319408321577;------
麻省理工科技评论;5.538131413415566e-05;2023-04-17 17:50:45
萌面大道V;0.0010981457481757143;------
呼神护卫队队长;6.750222840365388e-05;2023-04-17 17:15:00
澈彻迠焎-;-8.031012635712601e-05;2023-04-17 17:15:40
RASPBERRY_LA;-0.0015215481109745273;2023-04-17 17:20:41
喵星君大大;0.0006529198763735158;2023-04-17 17:16:23
Asteria_111;0.00012139337203012023;2023-04-17 17:16:17
第一财经日报;-1.7786581958045897e-05;2023-04-17 17:14:55
小龙虾piupiupiu;0.0010839921019800726;2023-04-17 17:14:23
周大福;-3.4756724555519475e-05;2023-04-17 16:44:56
Maybelline美宝莲纽约;0.0007265555321661644;2023-04-17 16:44:45
占士鯊;-0.0018848928860021106;2023-04-17 16:43:54
新浪科技;9.896045468545473e-06;2023-04-17 16:43:26
明天也一起加油吧;0.05195417797543338;2023-04-17 16:42:01
王安石不吃橘子;0.0010577963087456755;2023-04-17 16:43:15
奇迹dd最好命;-7.292048098319922e-05;2023-04-17 16:41:57
蔡少伟;0.00010555357590995778;2023-04-17 16:41:50
中科大胡不归;0.007170467176193032;2023-04-17 16:41:37
午夜伤心尸体;-1.0876238716594886e-05;2023-04-17 16:41:14
正宗啥啥都有;0.0005720586602509343;2023-04-17 16:42:58
_无湮;0.0015072639700468007;2023-04-17 16:41:15
SD下海的杨大夫;-2.2415221705587064e-05;2023-04-17 16:41:05
山间狡童;0.0019100821670384063;2023-04-17 16:40:59
新源秋衣;2.4819195650660922e-05;2023-04-17 16:40:18
·oHo·;8.280413858432737e-05;2023-04-17 16:39:37
信念_Qingyang;0.0010485247955736056;2023-04-17 16:40:01
哇呀挖芋头;-0.003713589815371856;2023-04-17 16:39:41
财经杂志;7.97199904439486e-05;2023-04-17 16:40:17
再吃最后一大口;0.0023832361904913644;2023-04-17 17:18:13
无隅霜雪寻到霁月;-0.00010970008638894555;2023-04-17 16:40:49
投行泰山;-7.029357262108752e-05;2023-04-17 16:40:06
莱茵骨头;-0.00031968292185050295;2023-04-17 17:15:20
李楠或kkk;0.03896505325856121;2023-04-17 16:40:36
司XImaruko;0.0014546348710572767;2023-04-17 17:21:41
AHC中国;0.002885644567343311;2023-04-17 17:16:46
古斯塔夫_real;0.0002518612113503468;2023-04-17 17:15:40
中秋限定草莓馅;8.705420485782322e-05;2023-04-17 17:15:31
微博全民知识节;-0.00038958445979334365;2023-04-17 16:41:46
花尔街的蜗牛;-0.0027086452001595434;2023-04-17 16:41:35
屠龙的胭脂井;0.0021166838221220448;2023-04-17 16:41:05
恋爱脑早治早好;0.007651580338117153;2023-04-17 16:45:44
椰耶農場;-7.265647310236485e-05;2023-04-17 16:45:50
陕西大剧院-西安音乐厅;0.0002947372136547688;2023-04-17 16:42:29
神之手归来;0.002225919844140403;2023-04-17 16:40:52
西之门;0.00018263002047427828;2023-04-17 16:39:18
白衣沾酒;3.098234061812127e-05;2023-04-17 17:17:32
模型预测;0.0008800715300834831;2023-04-17 17:22:36
机动兔大队长;0.0018488603472163062;2023-04-17 17:21:50
