label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
8857;[心];1;1;2;1302;0.0015360983102918587
8859;[赞][心][赞];2;0;2;1302;0.0015360983102918587
8862;感人;1;1;2;1302;0.0015360983102918587
8864;愿每个家庭都能早日团聚;1;1;2;1302;0.0015360983102918587
8866;[赞][赞][赞];1;1;2;1302;0.0015360983102918587
8868;晚上好;1;1;2;1302;0.0015360983102918587
8870;晚上好啊[月亮代表我的心];1;1;2;1302;0.0015360983102918587
8872;感人;1;0;1;1302;0.0007680491551459293
8874;[心][心][心];1;0;1;1302;0.0007680491551459293
8876;[拳头];1;0;1;1302;0.0007680491551459293
8878;晚上好[心];1;0;1;1302;0.0007680491551459293
8880;[赞][赞][赞];1;0;1;1302;0.0007680491551459293
8882;[鲜花][鲜花][鲜花];1;0;1;1302;0.0007680491551459293
8884;晚上好;1;0;1;1302;0.0007680491551459293
8886;[ok][ok][ok];1;0;1;1302;0.0007680491551459293
8888;晚上好[鲜花][心][鲜花];1;0;1;1302;0.0007680491551459293
8890;结局还是好的，团圆就是幸福[打call];1;0;1;1302;0.0007680491551459293
8892;[心];1;0;1;1302;0.0007680491551459293
8894;[心][心][心];1;0;1;1302;0.0007680491551459293
8896;感人;1;0;1;1302;0.0007680491551459293
8898;太棒了;1;0;1;1302;0.0007680491551459293
8900;好暖心啊[心]希望天下的家人们都能阖家团圆[心][哇];1;0;1;1302;0.0007680491551459293
8902;为公安点赞（｡ò ∀ ó｡）;1;0;1;1302;0.0007680491551459293
8904;宝贝回家;1;0;1;1302;0.0007680491551459293
8906;终于团聚了，给扶沟公安点赞;1;0;1;1302;0.0007680491551459293
8908;也是幸运的，终将是团聚了呀。;1;0;1;1302;0.0007680491551459293
8910;真的是满满的感动，让人泪目;1;0;1;1302;0.0007680491551459293
8912;让孩子回家;1;0;1;1302;0.0007680491551459293
8915;晚安;1;0;1;1302;0.0007680491551459293
8917;快乐是心的愉悦;1;0;1;1302;0.0007680491551459293
8919;幸福是心的满足;1;0;1;1302;0.0007680491551459293
8921;不和别人比较;1;0;1;1302;0.0007680491551459293
8923;不和自己计较;1;0;1;1302;0.0007680491551459293
8925;人生不是一场物质的盛宴;1;0;1;1302;0.0007680491551459293
8927;而是一次灵魂的修炼;1;0;1;1302;0.0007680491551459293
8929;真的是满满的感动，终于回家了;1;0;1;1302;0.0007680491551459293
8931;终于内幕了呀，我感觉好团圆就好[打call];1;0;1;1302;0.0007680491551459293
8933;这一幕场景真的好让人泪目呀;1;0;1;1302;0.0007680491551459293
8935;[泪][泪]感动;1;0;1;1302;0.0007680491551459293
8937;致敬;1;0;1;1302;0.0007680491551459293
8953;想去丽江，哪里可以看到这样的美景;4;0;4;1302;0.0030721966205837174
8973;你们这些追捧晴雯的人，都是在叶公好龙而已。你的下属像晴雯那样怼你的时候，你的上级像晴雯那样骂你的时候，你家的佣人留着葱管般的指甲、坐在熏笼上不动的时候，希望你们还能这么喜欢……;1;2;3;1302;0.002304147465437788
8975;#刘亦菲许红豆#✿✿ヽ(°▽°)ノ✿#刘亦菲去有风的地方# 壮士的前途不在昨夜，在明晨， 西奔是徒劳，奔回东方吧 ，追不上了，就撞上！——余光中 《夸父》@刘亦菲;1;1;2;1302;0.0015360983102918587
8977;刘亦菲去有风的地方lyf 刘亦菲许红豆[亲亲]刘亦菲去有风的地方lyf 刘亦菲许红豆[亲亲]刘亦菲去有风的地方lyf 刘亦菲许红豆[亲亲]刘亦菲去有风的地方lyf 刘亦菲许红豆[亲亲]刘亦菲去有风的地方lyf 刘亦菲许红豆[亲亲]刘亦菲去有风的地方lyf 刘亦菲许红豆[亲亲]刘亦菲去有风的地方lyf 刘亦菲许红豆;1;1;2;1302;0.0015360983102918587
8979;好美呀[爱你][爱你][彩虹屁][彩虹屁]存图 http://t.cn/A69vnUGk;1;1;2;1302;0.0015360983102918587
8981;刘亦菲去有风的地方(♡⌂♡)刘亦菲许红豆@刘亦菲 🌄🌄刘亦菲去有风的地方╬╬刘亦菲许红豆@刘亦菲 🐰🐰刘亦菲去有风的地方(✧∇✧)刘亦菲许红豆@刘亦菲 🐳🐳刘亦菲去有风的地方╬╬刘亦菲许红豆@刘亦菲 ⛲⛲;1;1;2;1302;0.0015360983102918587
8983;刘亦菲去有风的地方ᥬᥬ😭ᩤᩤ刘亦菲许红豆@刘亦菲 ᥬᥬ😴ᩤᩤ刘亦菲去有风的地方ᥬᥬ😭ᩤᩤ刘亦菲许红豆@刘亦菲 ᥬᥬ😴ᩤᩤ刘亦菲去有风的地方ᥬᥬ🤓ᩤᩤ刘亦菲许红豆@刘亦菲 ᥬᥬ😘ᩤᩤ刘亦菲去有风的地方ᥬᥬ🤓ᩤᩤ刘亦菲许红豆@刘亦菲 ᥬᥬ😎ᩤᩤ;1;1;2;1302;0.0015360983102918587
8997;升级了以后，不能分享得奖励了？无法填写邀请码[苦涩];3;1;4;1302;0.0030721966205837174
9001;阴历年写错了[哆啦A梦吃惊];1;0;1;1302;0.0007680491551459293
9003;请问现在还有会员活动吗？;1;0;1;1302;0.0007680491551459293
9005;我的抱枕呢;2;0;2;1302;0.0015360983102918587
9008;你好[泪]为啥设置不了语音提醒？？？;1;0;1;1302;0.0007680491551459293
9010;星期和日期都是错的;2;0;2;1302;0.0015360983102918587
9013;看一下私信好吗哥，用了快2年了一直觉得很好用，最近几个版本更新越来越难用了，还不如手机自带的。;2;0;2;1302;0.0015360983102918587
9016;你好，我有个问题想反馈但是发了邮件隔了很久还是没见修复。 无法设置我的位置天气提醒，降雨提醒语音怎么设置都是提示设置失败;2;1;3;1302;0.002304147465437788
9019;6.11的问题还没修复吗？已经最新款，还是提示更新，还关不掉提示;1;0;1;1302;0.0007680491551459293
9021;我的评价是不如🍑宝九块九一年[太开心];5;1;6;1302;0.004608294930875576
9027;从来没用过这么好用的软件呢 http://t.cn/A69Z4Nwc;2;1;3;1302;0.002304147465437788
9088;#吴谨言coach品牌代言人# wjy#吴谨言smart品牌挚友#;1;1;2;1302;0.0015360983102918587
9124;傣迪，#亚洲舞王张栋梁;1;0;1;1302;0.0007680491551459293
9128;能出去玩就很美好;1;0;1;1302;0.0007680491551459293
9130;[哈哈][哈哈];1;0;1;1302;0.0007680491551459293
9132;天天美好[666][666];1;0;1;1302;0.0007680491551459293
9134;晚上好;1;0;1;1302;0.0007680491551459293
9136;带上我;1;0;1;1302;0.0007680491551459293
9144;独一无二的奶盐;1;1;2;1302;0.0015360983102918587
9146;“茫茫人海中的那一眼便是救赎.” 𝓣𝓱𝓮 𝓰𝓵𝓲𝓶𝓹𝓼𝓮 𝓲𝓷 𝓽𝓱𝓮 𝓫𝓸𝓾𝓷𝓭𝓵𝓮𝓼𝓼 𝓼𝓮𝓪 𝓸𝓯 𝓹𝓮𝓸𝓹𝓵𝓮 𝓲𝓼;1;1;2;1302;0.0015360983102918587
9148;▸ /忙碌的生活中寻找乐趣 ▸ /每天都能见到想见的人@吴谨言;1;1;2;1302;0.0015360983102918587
9160;我们Mike呢;1;0;1;1302;0.0007680491551459293
9163;有没有原图[哇];1;0;1;1302;0.0007680491551459293
9170;我爱你，希望有天这三个字可以倒着说@吴谨言;1;1;2;1302;0.0015360983102918587
9172;满世界都是更好的人 而我只爱上了你@吴谨言;1;1;2;1302;0.0015360983102918587
9174;“今日宜 看海 拥抱 与你相见”  @吴谨言;1;1;2;1302;0.0015360983102918587
9178;恋爱使人年轻🥰🥰🥰;1;17;18;1302;0.013824884792626729
9180;给你点个赞[抱一抱][抱一抱][抱一抱];1;2;3;1302;0.002304147465437788
9182;勇气是人类的赞歌[打call][打call][打call];1;4;5;1302;0.0038402457757296467
9184;以前蔡少对娇对自己的事情没那么自信，而娇妻对自己在蔡少的心里的地位很自信，所以她勇点就什么都有了[666];16;30;46;1302;0.03533026113671275
9201;为什么只有华为手机发不出这个表情[doge][doge];6;3;9;1302;0.0069124423963133645
9208;别人家粉丝都是各种挖cp柜门。sa娇家的粉丝还要负责堵柜门[doge][doge][doge][doge]。这玩意儿还讲理不讲理[doge];2;19;21;1302;0.016129032258064516
9212;[哆啦A梦害怕][哆啦A梦害怕][哆啦A梦害怕]要不是百度可查两人年龄，我实在觉得这是小年轻谈恋爱的把戏;2;14;16;1302;0.01228878648233487
9219;被偏爱的有恃无恐[doge][doge][doge];1;2;3;1302;0.002304147465437788
9223;打好掩护 [允悲][允悲][允悲];1;1;2;1302;0.0015360983102918587
9226;我发现很多老粉都把希望寄托在娇大胆身上哈哈哈哈哈哈哈哈哈，蔡鹌鹑：做咩啫[怒骂][怒骂][怒骂][怒骂][怒骂];3;26;29;1302;0.02227342549923195
9397;刘亦菲，你好，你找我吗？我正在赶来有风小院，你可以让许红豆给我买薯片吗？我要西红柿味的！～;1;6;7;1302;0.005376344086021506
9399;刘亦菲许红豆～～你的小可爱我正在赶来的路上，请在有风小院准备好零食饮料耐心等待哦~;1;6;7;1302;0.005376344086021506
9401;你有多久没去旅行了？🍃全实景拍摄，云南风光收进剧中，苍山洱海，大理古城，跟刘亦菲许红豆云游云南，慰藉都市焦虑的你;1;3;4;1302;0.0030721966205837174
9405;逃离快节奏的都市生活💨许红豆去有风的地方治愈自我🍂: )一部田园治愈电视剧，相约彩云之南，与你一起享受大自然;1;5;6;1302;0.004608294930875576
9407;厌烦了坐在电脑前肩颈酸痛的都市生活💧城市的高楼大厦压得许红豆喘不过气🍂收拾行囊，去有风的地方🌬️一部田园治愈剧，一起逃离都市，拥抱生活🌈;1;4;5;1302;0.0038402457757296467
9417;hdr把我亮瞎了[微笑];1;0;1;1302;0.0007680491551459293
9426;哈哈哈哈哈哈雀实钟少[色]你赢了;1;96;97;1302;0.07450076804915515
9428;迷死我了[舔屏][舔屏][舔屏]但是这是蔡太;2;103;105;1302;0.08064516129032258
9431;好帅啊 好姐好有阅历的味道[悲伤]钟少我可以[舔屏][舔屏][舔屏];1;65;66;1302;0.05069124423963134
9433;钟少，娶妻吗？[爱你];6;27;33;1302;0.02534562211981567
9440;支持中信筒筒遍全世界;1;14;15;1302;0.01152073732718894
9443;娇的眼睛有点湿润了，可能想起了自己出道的一些事;1;41;42;1302;0.03225806451612903
9446;，23年，钟少会回来的[威武][威武][威武];1;14;15;1302;0.01152073732718894
9448;站一秒钟少[doge];1;7;8;1302;0.006144393241167435
9450;牛逼牛逼 这眼神帅死谁;1;7;8;1302;0.006144393241167435
9452;站一秒钟少;1;2;3;1302;0.002304147465437788
9454;这表情太美了;1;1;2;1302;0.0015360983102918587
9573;荧幕里角色百变，生活中坚定如初@吴谨言;1;1;2;1302;0.0015360983102918587
9575;我喜欢吃巧克力，但是它好像没有你甜@吴谨言;2;1;3;1302;0.002304147465437788
9578;希望我能成为你的小众喜好，藏着时欣喜不已，炫耀时格外骄傲@吴谨言;1;1;2;1302;0.0015360983102918587
9580;春风十里，不及相遇有你；晴空万里，不及心中有你@吴谨言;1;1;2;1302;0.0015360983102918587
9585;承蒙喜欢做的图 要的宝贝私我一下或关注 频繁了 [心];1;1;2;1302;0.0015360983102918587
9587;求图1;2;0;2;1302;0.0015360983102918587
9590;彩云又看不了了么？b站也没有了;2;0;2;1302;0.0015360983102918587
9593;求图1;2;0;2;1302;0.0015360983102918587
9596;求图1[哇];1;0;1;1302;0.0007680491551459293
9598;求图1;2;0;2;1302;0.0015360983102918587
9601;图一[泪];2;0;2;1302;0.0015360983102918587
9604;求图1;1;0;1;1302;0.0007680491551459293
9606;求图1谢谢;1;0;1;1302;0.0007680491551459293
9608;p1原图  谢谢[哇];1;0;1;1302;0.0007680491551459293
9610;不知道为什么图一，好好看，求一张好吗[心][打call][打call];1;0;1;1302;0.0007680491551459293
9612;能球球图一吗谢谢[哇][哇];1;0;1;1302;0.0007680491551459293
9614;图一;1;0;1;1302;0.0007680491551459293
9616;求图1[打call];1;0;1;1302;0.0007680491551459293
9618;求图1;1;0;1;1302;0.0007680491551459293
9620;求图1[单身青蛙];1;0;1;1302;0.0007680491551459293
9622;[跪了]求图一;1;0;1;1302;0.0007680491551459293
9624;求图1[哇];1;0;1;1302;0.0007680491551459293
9705;好辣[馋嘴]如果有小吴跳有点意思里面拉杆那里挺一下的动作就更好了，那个动作非常性感[色];1;2;3;1302;0.002304147465437788
9707;原来真的今天可以看[爱你];1;2;3;1302;0.002304147465437788
9734;求春风携阳来;1;0;1;1302;0.0007680491551459293
9736;求求莫许情深[泪][泪];1;0;1;1302;0.0007680491551459293
9739;以后和你对象再去哇[可爱];1;0;1;1302;0.0007680491551459293
9742;玉玉这小表情又把我拿捏了[好喜欢];2;0;2;1302;0.0015360983102918587
9759;[羞嗒嗒][羞嗒嗒][羞嗒嗒];1;0;1;1302;0.0007680491551459293
9761;我们今天也是大晴天[嘻嘻];1;0;1;1302;0.0007680491551459293
9763;下午好啊[赢牛奶];1;0;1;1302;0.0007680491551459293
9765;下午好[心][心][心];1;0;1;1302;0.0007680491551459293
9767;踩踩;1;0;1;1302;0.0007680491551459293
9769;中午了[doge][doge][doge]午好[亲亲][亲亲][亲亲];1;0;1;1302;0.0007680491551459293
9771;踩踩;1;0;1;1302;0.0007680491551459293
9773;晚上好[打call];1;0;1;1302;0.0007680491551459293
9775;早上好;1;0;1;1302;0.0007680491551459293
9777;午好呀;1;0;1;1302;0.0007680491551459293
9779;慧慧[抱一抱] 晚安[莱西奥][莱西奥][莱西奥];1;0;1;1302;0.0007680491551459293
9782;我虽然极爱写钟小姐视角，但我必须澄清，本人是蔡少粉。诡计多端的钟少粉们不要拿我发的钟小姐视角站钟少，因朋2娇仔肯定叫老公，哼;7;44;51;1302;0.03917050691244239
9790;我非常喜欢钟小姐每次推着蔡戳盐生日蛋糕的样子，闪光灯下见惯无数大场面，当她推着蛋糕走向蔡戳盐，脸上仍然是有些紧张，几多珍重，几多爱意，亲自订制的蛋糕樱桃小丸子手上托着茅台，甘愿将我放在你的手中，你也永远在我心上;2;63;65;1302;0.04992319508448541
9793;我的互联网嘴替[笑而不语]会说请你多说点~[偷笑][偷笑]蔡少党才是王道！[打call][打call][打call];2;7;9;1302;0.0069124423963133645
9796;“因为有时候过了那条线 有可能爱错过了 就没有了”，太过珍惜不敢越步，那就不要错过，那些相互的占有欲，句句都是不甘心，要记得你们永远都是彼此的第一选择;2;13;15;1302;0.01152073732718894
9799;而且czy再读别着急的时候 眼神死死盯着zxt方向;1;12;13;1302;0.009984639016897081
9814;比起钟少，我还是喜欢钟猫猫多一点。蔡少，还是辛苦一下你啦，自己的娇妻自己宠，谁让你都把她宠成公主了。加油，给你加几个饭盒好了。[打call][打call];2;11;13;1302;0.009984639016897081
9817;亲们，你们从哪看的？电视我都打开了找不到这个台[允悲];5;1;6;1302;0.004608294930875576
9864;看小说的时候不管她俩怎么虐对于结局来说都是糖点，现实看她俩的时候不管她们怎么甜对于我们来说都是虐点啊[悲伤][悲伤][悲伤]磕她们最上头的就是过程都很甜，结局却未知。她们想给我们的结局就是恋人已满，只能朋友[悲伤][悲伤][悲伤];5;4;9;1302;0.0069124423963133645
9898;干嘛拿着抱枕 是腰酸吗[doge];1;0;1;1302;0.0007680491551459293
9921;B站就有，我正在重新看[嘻嘻];4;0;4;1302;0.0030721966205837174
9936;一波三折的综艺居然在迅姐超话里看到，我也是没想到[doge];1;9;10;1302;0.007680491551459293
9938;哇[心]这个是哪里的？浪姐吗？;2;0;2;1302;0.0015360983102918587
9999;Sa给娇娇拿的腰枕吧？[偷笑];1;2;3;1302;0.002304147465437788
10010;宝贝你可以笑一下吗？我的咖啡忘加糖了@吴谨言;1;1;2;1302;0.0015360983102918587
10012;小可爱[心];1;1;2;1302;0.0015360983102918587
10014;#吴谨言coach品牌代言人# wjy#吴谨言smart品牌挚友#;1;1;2;1302;0.0015360983102918587
10016;[心][心][心];1;1;2;1302;0.0015360983102918587
10018;你那么可爱，一定偷了很多人的春天@吴谨言;1;1;2;1302;0.0015360983102918587
10020;把夏天的句子写长一点，把你的故事写感动一点！@吴谨言;1;1;2;1302;0.0015360983102918587
10022;爱予你，温柔予你，未来也予你，与你，今年、明年、年年@吴谨言;1;1;2;1302;0.0015360983102918587
10048;自我认知这一块，时远时近[二哈]，开心就好啦[哈哈];1;1;2;1302;0.0015360983102918587
10050;以前画画还是可以的哦 现在是灵魂画手了;2;0;2;1302;0.0015360983102918587
10053;[doge];1;0;1;1302;0.0007680491551459293
10070;靠[舔屏]码@Riiian_n7;1;1;2;1302;0.0015360983102918587
10183;@一夜闲灯;1;0;1;1302;0.0007680491551459293
10186;世界先爱了我，我不能不爱它——汪曾祺虽然花会零落，但会重开[开学季][开学季][开学季][开学季];1;0;1;1302;0.0007680491551459293
10188;在残酷的世界战斗，最让人热血沸腾的，不是克敌制胜，而是在漫长的征途中，寻找到并肩作战的人;1;0;1;1302;0.0007680491551459293
10190;时光流逝，我对你的爱与日俱增 ——《卡萨布兰卡》;1;0;1;1302;0.0007680491551459293
10192;是南海观音滴的蜡，为前世今生牵了红绳，是鸡鸣寺的钟声，漫漫呼唤找寻彼此。 是一场雨的故事，是我遇见我的故事，是球形人完整的另一半，是在神明面前打赌的天涯浪客。 ​;1;0;1;1302;0.0007680491551459293
10194;非常开心这个春天能遇见你们，是我这一生中最难忘的回忆 。;1;0;1;1302;0.0007680491551459293
10196;温暖的阳光穿梭于微隙的气息。舒畅，漫长。紫檀的香味，弥漫在春日，把天地间一切空虚盈满，阳光下，是一道纤绝的尘陌，呢喃着天真，充盈着那抹曾经深不可测的孤清而飘逸的影。;1;0;1;1302;0.0007680491551459293
10198;也许他们偶然于茫茫⼈海中相逢，不知彼此的底细，可这不妨碍他们⽣来便是知⼰。;1;0;1;1302;0.0007680491551459293
10200;遇見竟然需要如此用力，穿越錯位的時空，仰望隕落的星辰，你沒留下你的名字，我卻無法忘記你寫在我手心的名字——我愛你。;1;0;1;1302;0.0007680491551459293
10202;也帮我的互一下[哈哈]。他长的不好笑啊，他长的多帅啊，他好可爱好真诚，让人很想逗逗他。;1;0;1;1302;0.0007680491551459293
10204;成功不属于那些跑得快的人，而是属于那些一直在跑的人，只要认定内心想要的，并持之以恒为之付出，每个人都能成为人生的赢家。;1;0;1;1302;0.0007680491551459293
10206;又见炊烟升起，暮色罩大地，想问阵阵炊烟，你要去哪里，夕阳有诗情，黄昏有画意，诗情画意虽然美丽，我心中只有你。求互[送花花][送花花];1;0;1;1302;0.0007680491551459293
10211;[老师好];2;0;2;1302;0.0015360983102918587
10214;头一次为了首页的感受卑微地把考古记录仅自己可见，现在想真是不值得，我的感受也是感受[怒骂]。马掉了一些主观上对他未来的看法，省得说我咒他，以后准了再放出来当神婆[馋嘴] http://t.cn/A69v70bF;7;0;7;1302;0.005376344086021506
10222;今天连炫十集 我惊叹;1;0;1;1302;0.0007680491551459293
10224;这么晚才睡[酷];1;0;1;1302;0.0007680491551459293
10226;啊啊啊我也在看[泪]连炫8集[打call][赢牛奶]真的好看景美人也美[送花花];1;0;1;1302;0.0007680491551459293
10241;第二张心凌右手带的那个是小吴的[笑而不语];9;1;10;1302;0.007680491551459293
10251;还有吗[666];1;4;5;1302;0.0038402457757296467
10253;啊 补了一张背影;1;4;5;1302;0.0038402457757296467
10255;笑死 我还是喜欢阿sa给王姐的总裁抱抱;1;0;1;1302;0.0007680491551459293
10281;中心童的感觉是自己？[doge] 正副队明显是男人;6;11;17;1302;0.013056835637480798
10288;請問在哪裏可以看，在芒果找不到[泪];2;4;6;1302;0.004608294930875576
10292;怎么感觉芒果不会复播了啊，都让云南台播完了;1;2;3;1302;0.002304147465437788
10302;婚礼进行曲吧这是[笑而不语][笑而不语][笑而不语];1;6;7;1302;0.005376344086021506
10304;配乐太棒了[doge];2;5;7;1302;0.005376344086021506
10344;说芒果不上心吧 还补了挺多 说上心吧 鬼扯个理由压到现在都不播;1;5;6;1302;0.004608294930875576
10346;都分不清谁是谁了 只知道短头发的是小吴;5;0;5;1302;0.0038402457757296467
10371;这男的 你不坐另一边。一直粘着娇坐。真的很烦;2;9;11;1302;0.008448540706605223
10400;你的生活我的追求;3;3;6;1302;0.004608294930875576
10404;真羡慕[允悲];1;2;3;1302;0.002304147465437788
10406;啊啊啊啊，好羡慕;1;1;2;1302;0.0015360983102918587
10408;平等的羡慕每一个IP云南的人;2;1;3;1302;0.002304147465437788
10411;好美呀[爱你][爱你]粉色的车车;1;1;2;1302;0.0015360983102918587
10562;希望宝宝鹅永远喜欢夏天也伴随着喜欢秋天冬天还有春天和自己！;1;0;1;1302;0.0007680491551459293
10565;多姿多彩的天空[赞];1;0;1;1302;0.0007680491551459293
10567;[good][good]精彩纷呈好瞬间[给力][音乐][鲜花][鲜花]早安[微笑][音乐][鲜花];1;0;1;1302;0.0007680491551459293
10572;[哇]去哪啦;1;0;1;1302;0.0007680491551459293
10584;[话筒][话筒];1;0;1;1302;0.0007680491551459293
10587;[话筒];5;3;8;1302;0.006144393241167435
10599;#刘亦菲宝格丽#去有风的地方许红豆@刘亦菲 宝格丽珠宝@BVLGARI宝格丽 梦华录#刘亦菲许红豆#梦华录赵盼儿[花木兰][下雨];1;0;1;1302;0.0007680491551459293
10601;#刘亦菲宝格丽#去有风的地方许红豆@刘亦菲 宝格丽珠宝@BVLGARI宝格丽 梦华录#刘亦菲许红豆#梦华录赵盼儿[花木兰][抱抱][鲜花];1;0;1;1302;0.0007680491551459293
10603;#刘亦菲宝格丽#去有风的地方许红豆@刘亦菲 宝格丽珠宝@BVLGARI宝格丽 梦华录#刘亦菲许红豆#梦华录赵盼儿[花木兰][送花花][惊喜];1;0;1;1302;0.0007680491551459293
10605;@许红豆奶茶店：#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#@刘亦菲[羞嗒嗒];1;0;1;1302;0.0007680491551459293
10607;#刘亦菲宝格丽#去有风的地方许红豆@刘亦菲 宝格丽珠宝@BVLGARI宝格丽 梦华录#刘亦菲许红豆#梦华录赵盼儿[花木兰][惊喜][抱抱];1;0;1;1302;0.0007680491551459293
10706;不是？你干嘛？女明星;1;0;1;1302;0.0007680491551459293
10708;尊的吗要去云南了;1;0;1;1302;0.0007680491551459293
10713;晚安[心];2;0;2;1302;0.0015360983102918587
10716;鄂宝晚安[抱一抱];2;0;2;1302;0.0015360983102918587
10719;晚安[心]http://t.cn/A69hwjyW;2;0;2;1302;0.0015360983102918587
10722;晚安[抱抱];2;0;2;1302;0.0015360983102918587
10725;晚安啦[心]http://t.cn/A69hw9C2;2;0;2;1302;0.0015360983102918587
10728;晚安💤;2;0;2;1302;0.0015360983102918587
10731;晚安[月亮]http://t.cn/A69hwwVH;2;0;2;1302;0.0015360983102918587
10734;晚安呀 http://t.cn/A69hAbgu;2;0;2;1302;0.0015360983102918587
10737;晚安[月亮]http://t.cn/A69PrmhK;2;0;2;1302;0.0015360983102918587
10740;晚安[月亮];2;0;2;1302;0.0015360983102918587
10743;晚安[月亮]http://t.cn/A69hw9Ib;2;0;2;1302;0.0015360983102918587
10746;北北好梦哟[心];1;0;1;1302;0.0007680491551459293
10748;早安[亲亲];1;1;2;1302;0.0015360983102918587
10756;来了[举手];1;0;1;1302;0.0007680491551459293
10813;[good][good];1;0;1;1302;0.0007680491551459293
10815;晚安;1;0;1;1302;0.0007680491551459293
10817;晚上好;1;0;1;1302;0.0007680491551459293
10819;比个爱心给你么么哒么么哒么么哒么么哒么么哒么么哒么么哒么么哒么么哒么么哒;1;0;1;1302;0.0007680491551459293
10821;周日愉快[心][心][心];1;0;1;1302;0.0007680491551459293
10823;早上好呀[兔子];1;0;1;1302;0.0007680491551459293
10825;晚安啊慧慧[心];1;0;1;1302;0.0007680491551459293
10827;晚安[哆啦A梦微笑];1;0;1;1302;0.0007680491551459293
10829;晚安[月亮];1;0;1;1302;0.0007680491551459293
10831;晚安💤;1;0;1;1302;0.0007680491551459293
10835;我也去了！西南联大，你去了那个咖啡馆吗;1;0;1;1302;0.0007680491551459293
10837;同款鞋子[哇];1;0;1;1302;0.0007680491551459293
10842;真的好棒！！[彩虹屁][彩虹屁][彩虹屁];1;2;3;1302;0.002304147465437788
10844;#刘亦菲许红豆#  刘亦菲许红豆N#刘亦菲去有风的地方#  刘亦菲去有风的地方 D爱茜茜#刘亦菲许红豆#  刘亦菲许红豆 #刘亦菲去有风的地方#  刘亦菲去有风的地方 i #刘亦菲许红豆#  刘亦菲许红豆#刘亦菲去有风的地方#  K刘亦菲去有风的地方 爱茜茜#刘亦菲许红豆#  @刘亦菲;1;2;3;1302;0.002304147465437788
10846;2🍁 #刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 🍁刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲;1;2;3;1302;0.002304147465437788
10848;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#;1;1;2;1302;0.0015360983102918587
10850;刘亦菲去有风的地方lyf刘亦菲许红豆@刘亦菲🌸  刘亦菲去有风的地方lyf刘亦菲许红豆@刘亦菲🌻 刘亦菲去有风的地方lyf刘亦菲许红豆@刘亦菲🌳 刘亦菲去有风的地方lyf刘亦菲许红豆@刘亦菲🌺 刘亦菲去有风的地方lyf刘亦菲许红豆@刘亦菲;1;1;2;1302;0.0015360983102918587
10852;在艺术上我不是⼀个天才，为了探求精深的艺术技巧，我曾经在苦海⾥沉浮，渐渐从中看到了光明，苍天没有给我独得之厚，我的每⼀步前进，都付出了通宵达旦的艰⾟劳动和霜晨⾬夜的冥思苦想!——@刘亦菲;1;1;2;1302;0.0015360983102918587
10854;艺术源于生活 ，高于生活 ，最后溶于生活，需要像刘亦菲许红豆一样鼓起勇气找寻自己想要的生活[打call];1;3;4;1302;0.0030721966205837174
10856;『刘亦菲』想要靠近你的身边，哪怕人海拥挤，世事纷扰❤️ ❤️#刘亦菲去有风的地方#  lyf #刘亦菲许红豆#;1;1;2;1302;0.0015360983102918587
10858;#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方#[加油]@刘亦菲;1;1;2;1302;0.0015360983102918587
10860;#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲;1;1;2;1302;0.0015360983102918587
10862;[羞嗒嗒][上课了]#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 𝐿𝑜𝑣𝑒𝑠𝑖𝑐𝑘.LIudw;1;1;2;1302;0.0015360983102918587
