发布者;群体情绪;时间
少数派sspai;-0.00027897709368491494;------
伤心话讲给猫咪l;8.79522388054058e-05;2023-03-30 11:14:41
新浪财经;0.00019294315279858417;------
Tiamat生成式人工智能;6.86380244854896e-05;2023-03-29 18:58:39
凯恩斯;0.0009469692737916886;2023-03-29 17:41:48
央视财经;0.0009274470797251741;2023-03-29 17:23:28
小央视频;-5.794280013987079e-05;2023-03-29 17:04:27
阿金宝的脑洞;-0.000305194658866129;2023-03-29 23:05:15
电网头条;0.0006048554727543073;2023-03-29 16:49:05
V闪闪;0.003113166119025934;------
抓马扣叔;0.006013541418489748;2023-03-29 18:33:13
邓浩志教买房;-0.0003679231587301751;2023-03-29 18:23:16
老麦煮机;0.0011147792288393862;2023-03-29 18:40:17
Xilo-Y;9.356997952783577e-05;2023-03-29 18:36:41
哈姆哈姆hm;0.00028828716768882276;2023-03-30 03:36:57
十五ei;9.353340345858399e-05;2023-03-29 23:18:37
ahhhhfs;7.635932717391042e-05;2023-03-29 19:03:33
仮面骑士星骑;0.00022454880138424624;2023-03-29 18:27:47
逃亡主义花火;0.00010041856917574854;2023-03-30 11:25:40
很烦的咕咕鱼莫挨;0.0001844327031053854;2023-03-29 18:15:18
宁宁想要欧欧欧;0.00013596312961729496;2023-03-31 11:55:07
咩咩提子;0.00019670224243976508;2023-03-29 20:35:11
霸道猫男爱上我;-6.421842077799452e-05;2023-03-29 19:53:47
推书少女西米荞;0.0006363983044174486;2023-03-29 18:14:05
赵老哥游资备用号;0.0003438113868475676;------
财经黄小姐;0.00014047997301484786;2023-03-30 08:18:59
KUANG-旷;8.879958867848752e-05;2023-03-30 09:35:05
班叔;0.005377227794396458;2023-03-30 19:00:26
棉花_voz;0.0001919858369640815;2023-04-01 09:29:24
邪吻受难者交流中心;-0.000210503008584329;2023-03-30 08:39:06
是唇语也是春雨;7.027393829471593e-05;2023-03-30 10:57:19
读首诗再睡觉;0.0017699224029244292;2023-04-12 17:52:25
歪克思;0.0001664301338091461;------
加百罗涅首席嗑学家;0.00015887420948209978;2023-03-29 21:21:00
蓝色巨大喷流;-0.00024153886325914368;2023-04-01 00:58:51
电商品牌报;0.001621277552130474;2023-03-30 12:41:21
桃花带鹿浓;8.810911148974076e-05;2023-03-29 21:19:56
李元霸的风险指南;4.342599294889519e-05;2023-03-29 21:31:22
AlaAIaAlaska;7.149445992958787e-05;------
译林出版社;0.00028984379145909165;2023-03-29 23:31:33
狂炫薯条三百斤;9.344476354643097e-05;2023-03-29 23:24:14
